,TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
820,1,SKINV150-266998       ,15018005647,Kajal Pharmacy,SKINV150-266998       ,20190708,20190708,1347,1613,OSTOCAL DX TAB CONTAINER 30S                                ,1,1,30s       ,179.91,179.91,31.304,1.8,179.91,150016,42647,TJ32,TJ30,TJ,SKF,N/A,Jamalpur City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-282955        ,20190708,CASH  ,0,TGLSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,59531450,18:34.8,,9014
821,1,SKINV150-266998       ,15018005647,Kajal Pharmacy,SKINV150-266998       ,20190708,20190708,1347,1218,XINC 20MG TAB 60S                                           ,1,1,60s       ,123.69,123.69,21.52,1.24,123.69,150016,42647,TJ32,TJ30,TJ,SKF,N/A,Jamalpur City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-282955        ,20190708,CASH  ,0,TGLSKF,B         ,Regular Discount    ,1.00251,0,3,N/A     ,N/A     ,59531451,18:34.8,,9007
822,1,SKINV150-266998       ,15018005647,Kajal Pharmacy,SKINV150-266998       ,20190708,20190708,15639,1240,XINC B SYP 100ML                                            ,1,6,100ml     ,41.23,247.38,7.17,2.47,247.38,150016,42647,TJ32,TJ30,TJ,SKF,N/A,Jamalpur City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-282955        ,20190708,CASH  ,0,TGLSKF,A         ,Regular Discount    ,0.99846,0,3,N/A     ,N/A     ,59531452,18:34.8,,9021
823,1,SKINV340-318851       ,34091002580,Mahabuba Pharmacy,SKINV340-318851       ,20190708,20190708,6905,1247,DORENTA SYp 100ML                                           ,1,20,100ml     ,29.99,599.8,5.218,0,599.8,34060,42645,DT31,DT30,DT,SKF,N/A,Thakurgaon Dt31A,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-500926        ,20190708,CASH  ,0,DNJSKF,B         ,"Bonus apply, Circula",0,0,3,N/A     ,N/A     ,59531453,18:34.8,SC-2017-05-10470,9007
824,1,SKINV340-318851       ,34091002580,Mahabuba Pharmacy,SKINV340-318851       ,20190708,20190708,6905,1247,DORENTA SYp 100ML                                           ,0,2,100ml     ,0,0,0,0,0,34060,42645,DT31,DT30,DT,SKF,N/A,Thakurgaon Dt31A,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-500926        ,20190708,CASH  ,0,DNJSKF,B         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,59531454,18:34.8,SC-2017-05-10470,9007
825,1,SKINV340-318851       ,34091002580,Mahabuba Pharmacy,SKINV340-318851       ,20190708,20190708,16015,1405,KETONIC 30 IM IV INJ 1S                                     ,1,30,1s        ,22.83,684.9,7.18,0,684.9,34060,42645,DT31,DT30,DT,SKF,N/A,Thakurgaon Dt31A,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-500926        ,20190708,CASH  ,0,DNJSKF,A         ,Special Rate and vat,0,0,3,N/A     ,N/A     ,59531455,18:34.8,,8005
826,1,SKINV340-318851       ,34091002580,Mahabuba Pharmacy,SKINV340-318851       ,20190708,20190708,6905,1101,ALBEN SUS 200MG 10ML                                        ,1,20,10ml      ,14.99,299.8,2.608,6,299.8,34060,42645,DT31,DT30,DT,SKF,N/A,Thakurgaon Dt31A,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-500926        ,20190708,CASH  ,0,DNJSKF,B         ,Regular Discount    ,2.00133,0,3,N/A     ,N/A     ,59531457,18:34.8,,9012
827,1,SKINV340-318851       ,34091002580,Mahabuba Pharmacy,SKINV340-318851       ,20190708,20190708,6905,1693,AUGMENT 375 TAB 18S                                         ,1,2,18s       ,269.87,539.74,46.96,10.79,539.74,34060,42645,DT31,DT30,DT,SKF,N/A,Thakurgaon Dt31A,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-500926        ,20190708,CASH  ,0,DNJSKF,B         ,Regular Discount    ,1.99911,0,3,N/A     ,N/A     ,59531458,18:34.8,,9002
828,1,SKINV340-318851       ,34091002580,Mahabuba Pharmacy,SKINV340-318851       ,20190708,20190708,6905,1297,BRIZY 2MG TAB 50S                                           ,1,3,50s       ,74.97,224.91,13.045,4.5,224.91,34060,42645,DT31,DT30,DT,SKF,N/A,Thakurgaon Dt31A,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-500926        ,20190708,CASH  ,0,DNJSKF,B         ,Regular Discount    ,2.0008,0,3,N/A     ,N/A     ,59531459,18:34.8,,0O901
829,1,SKINV340-318851       ,34091002580,Mahabuba Pharmacy,SKINV340-318851       ,20190708,20190708,6905,1306,BRIZY SYRUP 60ML                                            ,1,2,60ml      ,23.99,47.98,4.174,0.96,47.98,34060,42645,DT31,DT30,DT,SKF,N/A,Thakurgaon Dt31A,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-500926        ,20190708,CASH  ,0,DNJSKF,B         ,Regular Discount    ,2.00083,0,3,N/A     ,N/A     ,59531460,18:34.8,,9012
830,1,SKINV270-213557       ,27012100076,Satata Pharmacy,SKINV270-213557       ,20190709,20190709,6726,1451,TAMEN SYP 60ML                                              ,1,10,60ml      ,15.5,155,2.697,1.55,155,270032,42647,FK41,FK40,FK,SKF,N/A,Sonagazi,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-219842        ,20190708,CASH  ,0,FENSKF,B         ,Regular Discount    ,1,0,3,N/A     ,N/A     ,59677234,18:08.4,,9033
831,1,SKINV270-213557       ,27012100076,Satata Pharmacy,SKINV270-213557       ,20190709,20190709,6726,1749,TUFNIL 200MG TAB 50S                                        ,1,1,50s       ,374.82,374.82,65.22,3.75,374.82,270032,42647,FK41,FK40,FK,SKF,N/A,Sonagazi,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-219842        ,20190708,CASH  ,0,FENSKF,B         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,59677235,18:08.4,,9042
832,1,SKINV330-281390       ,90000012587,Bismillah Medical Store,SKINV330-281390       ,20190709,20190709,5697,1784,LOSECTIL 20MG CAP 120S                                      ,1,2,120s      ,449.77,899.54,78.26,9,899.54,330032,42494,RK91,RK90,RK,SKF,N/A,Gaibandha,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295333        ,20190709,CASH  ,0,RNGSKF,A         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,59677236,18:08.4,,9068
833,1,SKINV330-281390       ,90000012587,Bismillah Medical Store,SKINV330-281390       ,20190709,20190709,5697,1646,OSTOCAL G TAB 40S                                           ,1,1,40s       ,299.85,299.85,52.174,3,299.85,330032,42494,RK91,RK90,RK,SKF,N/A,Gaibandha,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295333        ,20190709,CASH  ,0,RNGSKF,A         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,59677237,18:08.4,,9021
834,1,SKINV330-281390       ,90000012587,Bismillah Medical Store,SKINV330-281390       ,20190709,20190709,5697,1507,PG 50 MG CAP 30S                                            ,1,1,30s       ,314.84,314.84,54.78,3.15,314.84,330032,42494,RK91,RK90,RK,SKF,N/A,Gaibandha,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295333        ,20190709,CASH  ,0,RNGSKF,A         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,59677238,18:08.4,,0O903
835,1,SKINV330-281390       ,90000012587,Bismillah Medical Store,SKINV330-281390       ,20190709,20190709,5697,1154,SENSIT TAB 50S                                              ,1,1,50s       ,187.41,187.41,32.609,1.87,187.41,330032,42494,RK91,RK90,RK,SKF,N/A,Gaibandha,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295333        ,20190709,CASH  ,0,RNGSKF,A         ,Regular Discount    ,0.99781,0,3,N/A     ,N/A     ,59677239,18:08.4,,9004
836,1,SKINV330-281390       ,90000012587,Bismillah Medical Store,SKINV330-281390       ,20190709,20190709,1780,1034,TELAZINE 1MG TAB 100S                                       ,1,1,100s      ,149.93,149.93,26.088,1.5,149.93,330032,42494,RK91,RK90,RK,SKF,N/A,Gaibandha,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295333        ,20190709,CASH  ,0,RNGSKF,B         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,59677240,18:08.4,,9003
837,1,SKINV310-300708       ,31071100230,Dr Dorul Huda,SKINV310-300708       ,20190709,20190709,1939,1784,LOSECTIL 20MG CAP 120S                                      ,1,1,120s      ,449.77,449.77,78.26,0,449.77,310022,42647,RN81,RN80,RN,SKF,N/A,Charbagdanga,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-305436        ,20190708,CASH  ,0,RAJSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,59677241,18:08.4,,9073
838,1,SKINV310-300708       ,31071100230,Dr Dorul Huda,SKINV310-300708       ,20190709,20190709,1939,1735,TAMEN TURBO TAB 120S                                        ,1,1,120s      ,224.89,224.89,39.13,0,224.89,310022,42647,RN81,RN80,RN,SKF,N/A,Charbagdanga,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-305436        ,20190708,CASH  ,0,RAJSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,59677242,18:08.4,,9045
839,1,SKINV310-300708       ,31071100230,Dr Dorul Huda,SKINV310-300708       ,20190709,20190709,1939,1471,ZOFRA ODT 4MG TAB 30S                                       ,1,2,30s       ,112.44,224.88,19.565,0,224.88,310022,42647,RN81,RN80,RN,SKF,N/A,Charbagdanga,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-305436        ,20190708,CASH  ,0,RAJSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,59677243,18:08.4,,9011
840,1,SKINV270-213599       ,27021208494,Arman Pharmacy,SKINV270-213599       ,20190709,20190709,6726,1369,ALBEN DS TAB 48S                                            ,1,1,48s       ,179.91,179.91,31.304,1.8,179.91,270032,42647,FK41,FK40,FK,SKF,N/A,Sonapur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-219857        ,20190708,CASH  ,0,FENSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,59677244,18:08.4,,0O902
841,1,SKINV270-213599       ,27021208494,Arman Pharmacy,SKINV270-213599       ,20190709,20190709,6726,1101,ALBEN SUS 200MG 10ML                                        ,1,5,10ml      ,14.99,74.95,2.608,0.75,74.95,270032,42647,FK41,FK40,FK,SKF,N/A,Sonapur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-219857        ,20190708,CASH  ,0,FENSKF,B         ,Regular Discount    ,1.00067,0,3,N/A     ,N/A     ,59677245,18:08.4,,9013
842,1,SKINV270-213599       ,27021208494,Arman Pharmacy,SKINV270-213599       ,20190709,20190709,6726,1511,GASTID 200ML SUS                                            ,1,2,200ml     ,82.46,164.92,14.35,1.65,164.92,270032,42647,FK41,FK40,FK,SKF,N/A,Sonapur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-219857        ,20190708,CASH  ,0,FENSKF,B         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,59677247,18:08.4,,9029
843,1,SKINV270-213599       ,27021208494,Arman Pharmacy,SKINV270-213599       ,20190709,20190709,8944,1659,JUCI DIET 20S                                               ,1,1,20s       ,149.93,149.93,26.09,1.5,149.93,270032,42647,FK41,FK40,FK,SKF,N/A,Sonapur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-219857        ,20190708,CASH  ,0,FENSKF,A         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,59677248,18:08.4,,9012
844,1,SKINV270-213599       ,27021208494,Arman Pharmacy,SKINV270-213599       ,20190709,20190709,6726,1470,TAMEN SYP 100ML                                             ,1,3,100ml     ,23.88,71.64,4.155,0.72,71.64,270032,42647,FK41,FK40,FK,SKF,N/A,Sonapur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-219857        ,20190708,CASH  ,0,FENSKF,B         ,Regular Discount    ,1.00503,0,3,N/A     ,N/A     ,59677249,18:08.4,,9022
845,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,8718,1666,LIPICON 10MG TAB 50S                                        ,1,2,50s       ,374.82,749.64,65.22,11.24,749.64,44010,42647,CCK35,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,C         ,Regular Discount    ,1.49939,0,3,N/A     ,N/A     ,59714135,18:08.4,,9012
846,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,2863,1765,LULIZOL 10GM CREAM                                          ,1,2,10gm      ,74.96,149.92,13.04,2.25,149.92,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,A         ,Regular Discount    ,1.5008,0,3,N/A     ,N/A     ,59714136,18:08.4,,9029
847,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,1504,1502,LUMONA 10MG TAB 30S                                         ,1,2,30s       ,269.87,539.74,46.96,8.1,539.74,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,B         ,Regular Discount    ,1.50072,0,3,N/A     ,N/A     ,59714137,18:08.4,,9017
848,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,1504,1318,MIXAVIT SYP 100ML                                           ,1,1,100ml     ,59.97,59.97,10.435,0.9,59.97,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,B         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59714138,18:08.4,,9002
849,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,8718,1704,NOCLOG 75MG TAB 40S                                         ,1,1,40s       ,359.82,359.82,62.61,5.4,359.82,44010,42647,CCK35,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,C         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59714139,18:08.4,,9010
850,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,1504,1676,OSTOCAL DX TAB 36S                                          ,1,1,36s       ,215.89,215.89,37.57,3.24,215.89,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,B         ,Regular Discount    ,1.50076,0,3,N/A     ,N/A     ,59714140,18:08.4,,9011
851,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,2863,1646,OSTOCAL G TAB 40S                                           ,1,1,40s       ,299.85,299.85,52.174,4.5,299.85,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,A         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59714141,18:08.4,,9020
852,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,1504,1661,REELIFE TABLET 40S                                          ,1,2,40s       ,239.88,479.76,41.74,7.2,479.76,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,B         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59714142,18:08.4,,9016
853,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,2863,1176,RESTOL 3MG TAB 30S                                          ,1,1,30s       ,112.44,112.44,19.565,1.69,112.44,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,A         ,Regular Discount    ,1.50302,0,3,N/A     ,N/A     ,59714143,18:08.4,,8005
854,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,8718,1222,SENTIX 0.5MG TAB 50S                                        ,1,2,50s       ,131.19,262.38,22.827,3.94,262.38,44010,42647,CCK35,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,C         ,Regular Discount    ,1.50164,0,3,N/A     ,N/A     ,59714144,18:08.4,,9005
855,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,8718,1068,SIDOPIN 5MG TAB 50S                                         ,1,1,50s       ,187.41,187.41,32.609,2.81,187.41,44010,42647,CCK35,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,C         ,Regular Discount    ,1.49939,0,3,N/A     ,N/A     ,59714145,18:08.4,,9015
856,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,1504,1279,TOZA SUS 30ML                                               ,1,1,30ml      ,26.24,26.24,4.566,0.39,26.24,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,B         ,Regular Discount    ,1.48628,0,3,N/A     ,N/A     ,59714146,18:08.4,,9002
857,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,8718,1526,VISOMOX 5ML OPT SOL                                         ,1,2,5ml       ,104.95,209.9,18.26,3.15,209.9,44010,42647,CCK35,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,C         ,Regular Discount    ,1.50071,0,3,N/A     ,N/A     ,59714147,18:08.4,,9003
858,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,1504,1778,VITOCAL D EFFERVESCENT TAB 10S                              ,1,1,10s       ,112.44,112.44,19.57,1.69,112.44,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,B         ,Regular Discount    ,1.50302,0,3,N/A     ,N/A     ,59714148,18:08.4,,9022
859,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,2863,1240,XINC B SYP 100ML                                            ,1,10,100ml     ,41.23,412.3,7.17,6.18,412.3,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,A         ,Regular Discount    ,1.49891,0,3,N/A     ,N/A     ,59714149,18:08.4,,9018
860,1,SKINV440-284577       ,44019003807,Janata Pharmacy,SKINV440-284577       ,20190709,20190709,2863,1702,XINC OT 10MG TAB 30S                                        ,1,1,30s       ,112.44,112.44,19.57,1.69,112.44,44010,42647,JS71,JS70,JS,SKF,N/A,Noapara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-289766        ,20190709,CASH  ,0,JESSKF,A         ,Regular Discount    ,1.50302,0,3,N/A     ,N/A     ,59714150,18:08.4,,0O801
861,1,SKINV160-297921       ,90000011959,Life Care Pharmacy,SKINV160-297921       ,20190710,20190710,6619,1734,TUSCOF 100ML SYP                                            ,1,1,100ml     ,63.72,63.72,11.09,0.64,63.72,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308013        ,20190709,CASH  ,0,GZPSKF,B         ,Regular Discount    ,1.00439,0,3,N/A     ,N/A     ,59826420,22:30.7,,9017
862,1,SKINV160-297889       ,16010146404,Prattasha Pharmacy,SKINV160-297889       ,20190710,20190710,6619,1429,ESORAL 40MG IV INJ 5ML                                      ,1,10,1s        ,38.26,382.6,11.74,0,382.6,160012,42647,GK41,GK40,GK,SKF,N/A,Tongi,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-307981        ,20190709,CASH  ,0,GZPSKF,B         ,Special Rate and vat,0,0,3,N/A     ,N/A     ,59826421,22:30.7,,9011P
863,1,SKINV160-297889       ,16010146404,Prattasha Pharmacy,SKINV160-297889       ,20190710,20190710,6619,1620,VALENTY 20MG TAB 4S                                         ,1,5,4s        ,179.91,899.55,31.304,8.99,899.55,160012,42647,GK41,GK40,GK,SKF,N/A,Tongi,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-307981        ,20190709,CASH  ,0,GZPSKF,B         ,Regular Discount    ,0.99939,0,3,N/A     ,N/A     ,59826423,22:30.7,,9005
864,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,6619,1511,GASTID 200ML SUS                                            ,1,10,200ml     ,82.46,824.6,14.35,0,824.6,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,B         ,"Bonus apply, Circula",0,0,3,N/A     ,N/A     ,59826424,22:30.7,SC-2019-02-10782,9039
865,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,6619,1511,GASTID 200ML SUS                                            ,0,1,200ml     ,0,0,0,0,0,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,B         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,59826425,22:30.7,SC-2019-02-10782,9039
866,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,16988,1273,NRG 10GM PFS 20S                                            ,1,10,20s       ,74.96,749.6,13.043,0,749.6,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,A         ,"Bonus apply, Circula",0,0,3,N/A     ,N/A     ,59826426,22:30.7,SC-2019-06-10854,A9076
867,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,16988,1273,NRG 10GM PFS 20S                                            ,0,1,20s       ,0,0,0,0,0,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,A         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,59826427,22:30.7,SC-2019-06-10854,A9076
868,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,6619,1039,ALBEN DS TAB 100S                                           ,1,1,100s      ,374.81,374.81,65.217,3.75,374.81,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,B         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,59826428,22:30.7,,9067
869,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,16140,1138,DIALON 1MG TAB 50S                                          ,1,2,50s       ,168.67,337.34,29.349,3.37,337.34,160012,42647,CCN72,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,C         ,Regular Discount    ,0.99899,0,3,N/A     ,N/A     ,59826429,22:30.7,,9003
870,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,16988,1784,LOSECTIL 20MG CAP 120S                                      ,1,2,120s      ,449.77,899.54,78.26,8.99,899.54,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,A         ,Regular Discount    ,0.9994,0,3,N/A     ,N/A     ,59826430,22:30.7,,9073
871,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,16988,1765,LULIZOL 10GM CREAM                                          ,1,3,10gm      ,74.96,224.88,13.04,2.25,224.88,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,A         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,59826431,22:30.7,,9029
872,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,6619,1163,RIDON SUS 60 ML                                             ,1,3,60ml      ,22.49,67.47,3.913,0.67,67.47,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,B         ,Regular Discount    ,0.99303,0,3,N/A     ,N/A     ,59826432,22:30.7,,9004
873,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,6619,1505,STIBA 10MG TAB 30S                                          ,1,1,30s       ,179.91,179.91,31.3,1.8,179.91,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,59826433,22:30.7,,0O901
874,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,6619,1451,TAMEN SYP 60ML                                              ,1,24,60ml      ,15.5,372,2.697,3.72,372,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,B         ,Regular Discount    ,1,0,3,N/A     ,N/A     ,59826434,22:30.7,,9032
